longitude,latitude
4.8579013,45.75735819999999
6.5410072999999995,45.6719843
-1.7969173,42.3386896
-1.6509661,42.48144620000001
4.8287766,45.7504258
4.8292256,45.75146
4.8356149,45.7583535
4.8345509,45.756776699999996
4.834575100000001,45.75685990000001
4.8346396,45.7570658
4.8346935,45.7572243
4.834769,45.757547900000006
4.834744599999999,45.757412200000005
4.8347036,45.75676730000001
4.8347444,45.7569251
4.834760999999999,45.7569836
4.834770800000001,45.757024200000004
4.8347998,45.757082999999994
4.8348523,45.7572105
4.8348649,45.7572802
4.834886400000001,45.757336900000006
4.8349238,45.75742700000001
1.4647491000000001,43.56308820000001
1.4649829,43.56321160000001
1.4646091000000003,43.563586
1.4643421999999997,43.563445
1.5190065,43.5235102
1.4901653999999998,43.527405900000005
-1.7184956,42.3344379
7.1258251,43.5773538
4.862006399999999,45.7416916
4.8329315,45.75327260000001
4.857441200000001,45.7700941
4.8566627,45.7698022
7.4252031,43.732780600000005
7.4239272,43.73252430000001
7.425262700000001,43.7409657
5.299358099999999,45.5962061
4.833294600000001,45.79777500000001
4.857927299999999,45.7637883
4.857585800000001,45.7637971
4.8588061,45.7674145
4.8561585,45.7699312
4.8565789,45.7690233
4.8571688,45.7683363
4.856769,45.76832340000001
4.857199399999999,45.7688959
4.8541972,45.7706328
4.8571543,45.7678286
4.8550008,45.7654499
4.8571062000000005,45.7674493
4.856722400000001,45.767412900000004
4.8553908,45.76906300000001
4.8556243,45.76909439999999
4.855461200000001,45.768770800000006
4.8568256,45.76883930000001
4.856806500000001,45.76862020000001
4.855832800000001,45.7665777
4.8558028,45.766741599999996
4.855593,45.7668789
4.8556973,45.7674017
4.8555722999999995,45.7679998
4.8555954,45.767878100000004
7.480362,43.76222010000001
7.4824041999999995,43.76473330000001
4.8359505,45.7591043
7.4257252000000005,43.743860600000005
7.4295245,43.7429081
7.429489599999999,43.7427108
7.420385999999999,43.7324027
7.030949500000001,43.9785636
5.947725999999999,44.8187141
5.9473011,44.818524399999994
-0.503509,43.8903157
5.9072688,45.3028177
7.007000299999999,43.60495470000001
2.8985744000000007,43.1290066
3.5095860000000005,43.88748770000001
-1.5613189,42.5235052
2.7503563999999994,42.4872503
7.7523821,44.3024271
2.5973315,42.81000019999999
7.1153905,43.72240910000001
0.10814119999999999,42.4685674
5.884127399999999,43.1002025
